id,street,house_no,geom
01025,Am Backes,17 a,292184.375 5627451.535
01025,Am Backes,17,292195.763 5627462.026
01025,Am Backes,18,292204.716 5627536.599
01025,Am Backes,19,292179.36 5627478.124
01025,Am Backes,20,292209.501 5627532.255
01025,Am Backes,21,292170.909 5627486.741
01025,Am Backes,22,292215.317 5627528.901
01025,Am Backes,23,292160.919 5627496.409
01025,Am Backes,24,292220.144 5627524.525
01025,Am Backes,25,292151.177 5627505.224
01025,Am Backes,26,292192.674 5627498.035
01025,Am Backes,27,292140.287 5627518.379
01025,Am Backes,28,292149.556 5627530.812
03149,Am Bahnhof,2,300781.254 5623548.898
03149,Am Bahnhof,4,300778.033 5623552.45
03149,Am Bahnhof,5,300749.357 5623569.531
03149,Am Bahnhof,9,300738.585 5623595.979
02603,Am Bayerhaus,1,301231.099 5628970.162
02603,Am Bayerhaus,2 b,301293.029 5628971.171
02603,Am Bayerhaus,2 a,301315.775 5628951.729
02603,Am Bayerhaus,2,301314.484 5628937.438
02603,Am Bayerhaus,3,301216.744 5628983.174
02603,Am Bayerhaus,4 b,301254.07 5628995.63
02603,Am Bayerhaus,4 a,301255.317 5628990.104
02603,Am Bayerhaus,4,301279.001 5628984.545
02603,Am Bayerhaus,5,301199.321 5628998.663
02603,Am Bayerhaus,6,301238.017 5628999.702
02603,Am Bayerhaus,8,301222.941 5629014.39
02603,Am Bayerhaus,9,301173.179 5629018.635
02603,Am Bayerhaus,10,301209.737 5629023.029
02603,Am Bayerhaus,12,301194.687 5629038.596
02603,Am Bayerhaus,13,301145.599 5629047.366
02603,Am Bayerhaus,14,301179.791 5629056.92
02603,Am Bayerhaus,15,301128.953 5629065.81
02603,Am Bayerhaus,16,301161.994 5629080.042
